1893 2 6 1982 1 84 4 -4 -4 -4 -4 -4 435 151 -4 20856 8651 -4 -4 813 16 444 163 104 -4 -4 428 -4 -4 401 417 -4 -4 -4 -4 20 21 20 20 -4 -4 -4
1894 2 10 1980 1 -4 4 -4 -4 -4 -4 -4 -4 -4 556 17173 11043 -4 -4 -4 -4 -4 -4 442 823 359 -4 -4 -4 1027 195 572 812 459 1044 -4 -4 -4 -4 -4 -4 -4
1895 1 3 1983 1 81 4 -4 -4 -4 -4 -4 -4 -4 -4 7751 3621 -4 -4 -4 -4 -4 -4 640 1011 1502 1184 -4 -4 662 31 1227 413 1404 1854 -4 -4 -4 -4 -4 -4 -4
1896 1 1 1982 1 105 4 -4 -4 -4 -4 754 693 -4 145 17226 4077 688 246 751 29 542 425 -4 -4 195 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1897 2 5 1982 1 114 4 -4 -4 -4 -4 819 1278 701 826 25961 11739 -4 -4 729 221 63 1320 -4 -4 -4 -4 -4 -4 933 311 -4 -4 -4 -4 27 27 28 28 -4 -4 -4
1898 2 10 1984 1 109 4 111 103 122 120 -4 94 -4 313 23084 8311 -4 -4 -4 294 -4 -4 499 -4 272 -4 -4 -4 975 1263 912 -4 981 110 28 27 26 30 -4 -4 119
1899 2 7 1982 1 94 4 -4 -4 -4 -4 379 68 485 521 10486 6513 -4 102 -4 402 -4 642 -4 -4 -4 -4 -4 -4 816 -4 153 -4 585 -4 -4 -4 -4 -4 -4 -4 -4
1900 2 7 1983 1 110 4 -4 -4 -4 -4 599 -4 -4 -4 15604 6922 -4 -4 184 96 -4 -4 -4 250 34 206 -4 -4 491 544 -4 -4 92 185 -4 -4 -4 -4 -4 -4 -4
1901 2 10 1980 1 -4 4 -4 -4 -4 -4 -4 -4 -4 -4 20338 10664 -4 -4 -4 -4 -4 -4 126 506 521 572 -4 -4 939 1356 259 1284 1180 1525 -4 -4 -4 -4 -4 -4 -4
1902 1 1 1984 1 88 4 102 92 82 76 -4 -4 -4 -4 10591 5368 -4 -4 -4 -4 -4 -4 823 1397 940 976 -4 -4 801 343 1113 356 789 1240 -4 -4 -4 -4 -4 -4 -4
1903 2 6 1981 1 -4 4 -4 -4 -4 -4 -4 889 -4 326 26280 7040 -4 113 1302 -4 -4 477 320 -4 330 -4 -4 -4 830 -4 -4 576 794 -4 -4 -4 -4 -4 -4 -4 -4
1904 1 2 1983 1 98 2 -4 -4 -4 -4 -4 284 -4 279 20966 3610 -4 -4 760 -4 -4 -4 1015 -4 872 -4 -4 -4 968 962 -4 265 226 416 -4 -4 -4 -4 -4 -4 -4
1905 1 3 1981 1 -4 4 -4 -4 -4 -4 501 209 290 628 24637 11046 -4 -4 811 248 341 673 -4 -4 -4 -4 -4 -4 489 24 -4 -4 -4 -4 21 17 20 24 -4 -4 -4
1906 2 2 1980 1 -4 4 -5 -4 -5 -5 221 114 423 550 20008 10255 -5 -5 505 -5 65 310 -5 -5 -5 -5 -5 -5 249 330 -5 71 -5 -5 20 19 20 19 -4 -4 -5
1907 1 7 1983 1 87 4 -4 -4 -4 -4 -4 -4 -4 -4 8599 6112 -4 803 -4 -4 -4 -4 434 1423 148 797 -4 -4 15 -4 1317 167 213 297 -4 -4 -4 -4 -4 -4 -5
1908 2 5 1981 1 -4 4 -4 -4 -4 -4 212 1264 343 536 24823 12796 -4 336 704 386 -4 710 -4 -4 -4 -4 -4 -4 511 -4 -4 -4 192 -4 22 23 22 23 -4 -4 -4
1909 2 12 1984 1 101 4 94 93 86 99 -4 375 -4 1 9961 1570 -4 -4 -4 -4 -4 -4 398 -4 973 -4 -4 -4 1075 1268 358 635 1795 420 -4 -4 -4 -4 -4 -4 96
1910 1 6 1980 1 -4 4 -4 -4 -5 -4 -4 -4 -4 -4 14495 4321 -4 -4 -4 -4 -4 -4 1540 360 2159 1704 -4 -4 1198 1023 80 1833 2244 259 -4 -4 -4 -4 -4 -4 -4
1911 1 5 1982 1 86 4 -4 -4 -4 -4 -4 -4 -4 -4 15337 5750 -4 -4 -4 -4 -4 -4 1227 548 1825 1318 -4 -4 1313 782 234 1037 1309 346 -4 -4 -4 -4 -4 -4 -4
1912 2 9 1982 1 105 4 -4 -4 -4 -4 -4 390 -4 439 10092 7507 -4 -4 804 -4 -4 -4 756 -4 59 -4 -4 -4 1124 735 -4 177 773 324 -4 -4 -4 -4 -4 -4 -4
1913 2 10 1981 1 83 4 -4 -4 -4 -4 -4 -4 -4 -4 15751 5944 -4 -4 -4 -4 -4 -4 466 1280 462 761 -4 -4 1176 457 860 1282 798 289 -4 -4 -4 -4 -4 -4 -4
1914 1 10 1980 1 -4 2 -4 -4 -4 -4 337 577 514 851 21957 7478 -4 209 1198 221 59 435 -4 -4 -4 -4 -4 -4 392 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1915 1 12 1983 1 65 1 -4 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1916 2 5 1983 1 85 4 -4 -4 -4 -4 -4 -4 301 369 15707 7718 -4 -4 477 -4 -4 -4 239 258 -4 -4 -4 -4 1076 719 -4 279 1019 303 -4 -4 -4 -4 -4 -4 -4
1917 2 6 1982 1 99 4 -4 -4 -5 -4 -4 -4 56 -4 16407 6338 -4 -4 746 -4 -4 -4 676 858 -4 875 -4 -4 1136 1139 -4 490 1293 722 -4 -4 -4 -4 -4 -4 -4
1918 1 7 1982 1 113 4 -4 -4 -4 -4 1096 239 606 498 15844 7427 228 549 1466 803 865 721 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1919 1 12 1983 1 110 4 -4 -4 -4 -4 -4 279 -4 -4 8787 5750 -4 242 48 -4 -4 -4 325 -4 129 71 -4 -4 824 -4 -4 94 1315 89 -4 -4 -4 -4 -4 -4 -4
1920 1 7 1982 1 89 4 -4 -4 -5 -4 -4 -4 -4 -4 13170 1111 -4 417 -4 -4 -4 -4 1592 1593 83 2031 -4 -4 1271 -4 2211 174 1598 1605 -4 -4 -4 -4 -4 -4 -5
1921 2 6 1983 1 99 4 -4 -4 -4 -4 -4 18 -4 336 19069 9535 -4 -4 47 -4 -4 -4 956 -4 28 -4 -4 -4 1641 1584 -4 1303 722 853 -4 -4 -4 -4 -4 -4 -4
1922 1 6 1984 1 98 4 88 100 86 88 -4 -4 -4 140 20018 5855 -4 -4 -4 -4 -4 -4 219 79 1036 -4 -4 -4 1241 1356 599 373 843 459 -4 -4 -4 -4 -4 -4 90
1923 2 10 1981 1 105 4 -4 -4 -4 -4 704 462 1838 1072 16493 9673 -4 -4 743 346 -4 490 -4 -4 -4 -4 -4 -4 919 876 -4 -4 86 -4 23 20 24 27 -4 -4 -4
1924 2 11 1983 1 112 4 -5 -4 -4 -4 -5 562 -5 269 19510 8430 -5 -5 702 -5 -5 977 963 -5 525 -5 -5 -5 1204 755 -5 148 1166 -5 22 22 22 23 -4 -4 -4
1925 1 5 1980 1 -4 4 -4 -5 -4 -4 -4 -4 237 -4 21216 7036 -4 -4 266 -4 -4 -4 9 779 -4 207 -4 -4 502 701 -4 241 489 1467 -4 -4 -4 -4 -4 -4 -4
1926 2 1 1980 1 -4 2 -5 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4
1927 1 1 1980 1 -3 2 -4 -4 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1928 2 12 1981 1 86 2 -4 -4 -4 -4 -4 -4 -4 -4 12269 5121 -4 -4 81 -4 -4 -4 1165 608 1027 539 -4 -4 1075 1781 -4 830 1395 1175 -4 -4 -4 -4 -4 -4 -4
1929 1 11 1983 1 94 2 -4 -4 -4 -4 -4 -4 -4 -4 23166 7822 -4 -4 -4 -4 -4 -4 2021 362 1216 927 -4 -4 1861 1499 290 1460 2013 906 -4 -4 -4 -4 -4 -4 -4
1930 2 7 1984 1 87 2 84 86 -5 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1931 1 9 1982 1 105 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1932 2 8 1981 1 -4 4 -4 -4 -4 -4 -4 394 564 680 32559 13292 -4 -4 2017 -4 -4 130 449 -4 -4 -4 -4 -4 1269 1594 -4 221 521 -4 -4 -4 -4 -4 590 590 -4
1933 1 12 1981 1 134 4 -4 -4 -4 -4 975 1754 853 1064 25211 9926 35 281 1736 894 -4 1125 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 251 -4 31 27 32 34 620 710 -4
1934 2 3 1981 1 -4 4 -4 -5 -4 -4 281 -4 -4 -4 19310 7314 -4 -4 105 -4 -4 -4 -4 303 497 331 -4 -4 1214 805 -4 1335 660 1362 -4 -4 -4 -4 -4 -4 -4
1935 1 10 1980 1 70 4 -4 -4 -4 -4 -4 -4 -4 -4 1182 -4 -4 -4 -4 -4 -4 -4 1362 1285 1508 2312 -4 2409 1890 1278 2356 1624 1799 960 -4 -4 -4 -4 -4 -4 -4
1936 1 10 1983 1 -3 2 -5 -5 -4 -5 -5 -5 -5 -5 12637 5101 -5 -5 -5 -5 -5 -5 1755 1717 2011 1657 -5 -5 1627 1714 1240 1096 1670 909 -4 -4 -4 -4 -4 -4 -5
1937 1 9 1980 1 -4 2 -4 -4 -4 -4 159 320 177 499 23710 9360 -4 -4 1450 -4 59 613 -4 -4 -4 -4 -4 -4 1405 1010 -4 271 -4 -4 -4 -4 -4 -4 570 570 -4
1938 1 10 1981 1 87 2 -4 -4 -4 -4 -4 -4 -4 -4 14593 4910 -4 -4 -4 -4 -4 166 128 790 568 549 -4 -4 587 1481 272 584 1032 -4 -4 -4 -4 -4 -4 -4 -4
1939 2 8 1981 1 75 2 -5 -5 -5 -4 -5 -5 -5 -5 11056 8182 -5 -5 -5 -5 -5 -5 881 1707 886 947 -5 -5 1424 1302 1690 690 1481 411 -4 -4 -4 -4 -4 -4 -4
1940 2 8 1982 1 90 2 -4 -4 -4 -4 -4 -4 -4 -4 19947 4394 -4 -4 403 -4 -4 -4 1466 449 1005 495 -4 -4 1498 1254 -4 799 1214 394 -4 -4 -4 -4 -4 -4 -4
1941 2 12 1980 1 -4 2 -4 -4 -4 -4 -4 -4 -4 -4 12552 4819 -4 -4 -4 -4 -4 -4 1263 2113 970 881 -4 -4 634 2004 805 979 2056 58 -4 -4 -4 -4 -4 -4 -4
1942 2 9 1983 1 86 2 -4 -4 -4 -4 -4 -4 -4 -4 11276 2456 -4 -4 -4 -4 -4 -4 1643 1601 2447 1517 -4 -4 842 2018 1221 1740 2182 1602 -4 -4 -4 -4 -4 -4 -4
1943 1 6 1981 1 -4 4 -4 -4 -4 -4 269 784 838 180 27785 10609 7 -4 697 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 1133 -4 32 246 1414 21 22 22 -3 -4 -4 -4
1944 1 9 1984 1 97 4 103 101 97 98 -4 174 -4 -4 20236 3736 -4 -4 -4 -4 -4 -4 190 -4 705 194 -4 -4 1406 1266 1001 334 1599 496 -4 -4 -4 -4 -4 -4 -4
1945 1 4 1980 1 -4 1 -4 -4 -4 -4 -4 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 2174 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -4 -4 -4 -4 -4 -4 -4
1946 2 3 1983 1 94 4 -4 -4 -4 -4 144 -4 524 692 15684 4892 -4 31 190 -4 -4 -4 -4 161 -4 -4 -4 -4 101 -4 -4 714 693 227 -4 -4 -4 -4 -4 -4 -5
1947 2 4 1983 1 80 4 -4 -4 -4 -4 -4 -4 -4 -4 10216 7595 -4 -4 -4 -4 -4 -4 1186 323 814 162 -4 -4 1143 420 1234 517 1102 397 -4 -4 -4 -4 -4 -4 -4
1948 1 8 1983 1 77 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1949 1 2 1983 1 85 1 -4 -4 -4 -4 -4 -4 -4 -4 10290 5256 -4 -4 -4 -4 -4 -4 729 938 890 522 -4 -4 931 585 1239 67 95 560 -4 -4 -4 -4 -4 -4 -4
1950 2 6 1982 1 90 4 -5 -5 -5 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -4
1951 1 7 1982 1 -4 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1952 1 11 1983 1 77 1 -4 -4 -4 -4 -4 -4 -4 -4 7378 3382 -4 -4 -4 -4 -4 -4 2042 2080 2234 2114 -4 -4 1705 1388 1852 2540 1068 1804 -4 -4 -4 -4 -4 -4 -4
1953 2 8 1982 1 75 2 -4 -4 -4 -4 -4 -4 -4 -4 5957 2908 -4 -4 -4 -4 -4 -4 1528 1357 1149 982 -4 -4 1089 2186 1842 991 1731 1776 -4 -4 -4 -4 -4 -4 -4
1954 2 9 1984 1 71 1 62 81 80 65 -4 -4 -4 -4 5584 1004 -4 -4 -4 -4 -4 -4 1270 2737 1737 1144 -4 -4 1648 1419 1875 1830 2138 1216 -4 -4 -4 -4 -4 -4 -4
1955 1 3 1982 1 -4 1 -4 -4 -5 -5 -4 -4 -4 -4 9583 4045 -4 -4 -4 -4 -4 -4 516 1102 1260 1126 -4 -4 1672 1642 586 234 643 86 -4 -4 -4 -4 -4 -4 -5
1956 2 7 1982 1 -3 1 -4 -4 -4 -4 -4 -4 -4 -4 13486 4263 -4 -4 -4 -4 -4 -4 756 1584 1069 35 -4 -4 1613 1440 520 526 729 749 -4 -4 -4 -4 -4 -4 -4
1957 1 10 1981 1 85 2 -4 -4 -4 -4 -4 -4 -4 -4 12531 4256 -4 -4 -4 -4 -4 144 861 258 1013 534 -4 -4 1275 283 57 971 959 -4 -4 -4 -4 -4 -4 -4 -4
1958 1 2 1984 1 82 2 84 79 77 -4 -4 -4 -4 -4 11055 4332 -4 -4 -4 -4 -4 -4 228 1097 1162 1314 -4 -4 1426 1611 1674 1595 1706 377 -4 -4 -4 -4 -4 -4 -5
1959 2 3 1980 1 -4 1 -4 -4 -4 -4 -4 -4 50 141 19220 12244 -4 -4 194 -4 -4 -4 223 659 -4 -4 -4 -4 844 430 -4 328 678 356 -4 -4 -4 -4 -4 -4 -4
1960 1 1 1984 1 64 2 65 -5 75 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1961 1 1 1984 1 70 2 72 -5 75 61 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 72
1962 2 6 1984 1 113 4 124 128 141 130 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 500 600 -4
1963 1 4 1984 1 97 4 97 110 88 -3 136 -4 -4 -4 8622 5260 -4 148 -4 4 -4 -4 -4 460 911 139 -4 -4 486 -4 1038 -4 579 214 -4 -4 -4 -4 -4 -4 -4
1964 2 7 1982 1 110 4 -4 -4 -4 -4 -4 316 213 1014 15006 10054 -4 -4 774 -4 -4 271 116 -4 -4 -4 -4 -4 1140 796 -4 31 468 -4 -4 -4 -4 -4 -4 -4 -4
1965 1 11 1982 1 110 2 -4 -4 -5 -5 41 189 10 -4 14826 6803 -4 -4 115 313 -4 2 -4 -4 -4 8 -4 -4 1337 731 -4 -4 646 -4 17 18 16 17 -4 -4 -5
1966 1 6 1981 1 -4 2 -4 -4 -4 -4 -4 -4 -4 -4 10590 2957 -4 -4 259 -4 -4 -4 1208 1751 900 1502 -4 -4 1427 1200 -4 992 1578 792 -4 -4 -4 -4 -4 -4 -4
1967 1 2 1981 1 -4 2 -4 -4 -4 -4 -4 -4 -4 194 15147 3822 -4 -4 -4 -4 -4 -4 375 770 193 -4 -4 -4 1118 1454 470 1259 1022 1475 -4 -4 -4 -4 -4 -4 -4
1968 1 9 1983 1 92 2 -4 -4 -4 -4 -4 -4 -4 -4 2482 6016 -4 -4 -4 -4 -4 -4 1151 1958 1131 468 -4 -4 1730 1699 1575 290 2202 560 -4 -4 -4 -4 -4 -4 -4
1969 2 11 1984 1 114 2 119 108 141 118 -4 -4 -4 -4 16794 5767 -4 -4 -4 -4 -4 -4 918 463 1326 730 -4 -4 1201 1570 66 1130 2352 532 -4 -4 -4 -4 -4 -4 -4
1970 1 11 1984 1 112 3 109 110 112 110 644 372 399 574 11569 5590 -4 -4 347 11 232 282 -4 -4 -4 -4 -4 -4 728 548 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1971 2 2 1980 1 -4 1 -5 -5 -4 -4 -5 -5 -5 -5 22218 7587 -5 -5 112 -5 -5 666 221 213 201 125 -5 -5 1012 584 -5 275 742 -5 -4 -4 -4 -4 -4 -4 -4
1972 2 2 1983 1 85 1 -4 -4 -4 -4 -4 -4 -4 -4 19107 4066 -4 -4 -4 -4 -4 37 632 798 440 734 -4 -4 1309 565 789 1394 706 -4 -4 -4 -4 -4 -4 -4 -4
1973 1 12 1984 1 100 4 92 110 105 113 -4 -4 -4 -4 14880 4308 -4 -4 -4 307 -4 -4 760 295 748 114 -4 -4 634 989 1140 -4 767 890 -4 -4 -4 -4 -4 -4 105
1974 1 10 1984 1 88 4 87 97 88 80 296 -4 -4 51 13890 4470 -4 -4 -4 -4 -4 788 -4 475 56 -4 -4 -4 309 110 67 178 82 -4 -4 -4 -4 -4 -4 -4 -4
1975 1 1 1982 1 103 2 -4 -4 -4 -4 18 867 329 635 22175 7400 -4 -4 1141 -4 66 -4 -4 -4 -4 -4 -4 -4 1024 539 -4 107 -4 100 -4 -4 -4 -4 -4 -4 -4
1976 1 12 1984 1 99 2 91 92 83 96 -4 -4 -4 -4 10566 3495 -4 -4 -4 -4 -4 -4 542 818 998 1585 -4 -4 1112 1470 1406 2261 2424 1565 -4 -4 -4 -4 -4 -4 101
1977 2 3 1981 1 -4 1 -4 -4 -4 -4 317 38 376 1222 14522 3337 -4 -4 405 -4 -4 346 -4 -4 -4 -4 -4 -4 1377 787 -4 247 649 -4 -4 -4 -4 -4 -4 -4 -4
1978 2 7 1982 1 92 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1979 1 3 1984 1 92 4 110 108 104 84 -4 -4 -4 -4 11775 4644 -4 -4 -4 -4 -4 242 856 443 737 711 -4 -4 620 831 314 1637 1473 -4 -4 -4 -4 -4 -4 -4 -4
1980 2 9 1980 1 -4 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1981 1 8 1981 1 -4 2 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1982 1 6 1983 1 96 2 -4 -4 -4 -4 -4 222 -4 521 16727 4561 -4 -4 525 -4 -4 -4 91 -4 733 -4 -4 -4 1058 1360 -4 324 653 380 -4 -4 -4 -4 -4 -4 -4
1983 2 5 1982 1 -4 1 -4 -4 -4 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1984 2 9 1984 1 92 1 112 104 -4 117 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1985 1 11 1980 1 -4 4 -4 -4 -4 -4 1107 194 303 872 24418 11649 141 455 1418 316 1180 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 698 -4 -4 -4 -4 -4 -4 -5
1986 2 6 1983 1 112 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -5
1987 2 10 1981 1 85 2 -4 -4 -4 -4 -4 -4 -4 -4 12739 7470 -4 -4 -4 -4 -4 -4 660 756 746 913 -4 -4 1534 1636 483 2408 2339 1168 -4 -4 -4 -4 -4 -4 -4
1988 2 8 1982 1 82 4 -4 -4 -4 -4 -4 -4 -4 -4 8960 5020 -4 -4 -4 -4 -4 -4 1617 2141 2399 2025 -4 -4 1434 1678 478 1157 2471 912 -4 -4 -4 -4 -4 -4 -4
1989 2 3 1981 1 -4 4 -4 -4 -4 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1990 1 3 1980 1 -4 2 -4 -4 -4 -4 156 364 -4 485 14531 9717 290 -4 1383 559 287 1299 -4 -4 256 -4 -4 -4 -4 513 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1991 2 12 1983 1 -3 2 -4 -4 -4 -4 -4 -4 -4 48 14831 3781 -4 -4 305 -4 -4 -4 938 55 544 -4 -4 -4 1119 1059 -4 1381 17 362 -4 -4 -4 -4 -4 -4 -4
1992 2 7 1981 1 -4 4 -4 -4 -4 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -5
1993 1 12 1983 1 79 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
1994 1 12 1984 1 114 4 123 117 122 140 -4 831 -4 148 15292 5610 -4 -4 513 -4 -4 447 719 -4 602 -4 -4 -4 1252 1233 -4 435 1475 -4 -4 -4 -4 -4 -4 -4 129
1995 2 3 1980 1 -4 4 -4 -4 -4 -4 -4 275 3 -4 12811 7345 -4 -4 -4 -4 -4 1114 72 -4 -4 35 -4 -4 801 805 197 87 426 -4 -4 -4 -4 -4 -4 -4 -4
1996 1 8 1982 1 107 4 -4 -4 -4 -4 753 501 614 846 23121 9013 -4 588 449 726 327 855 -4 -4 -4 -4 -4 -4 662 -4 -4 -4 -4 -4 -4 -4 -4 -4 560 650 -4
1997 2 3 1980 1 -4 2 -5 -4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -4 -4 -4 -4 -4 -4 -5
1998 2 1 1984 1 112 2 107 106 -4 117 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 24 21 22 29 590 550 -4
1999 1 2 1982 1 93 1 -4 -4 -4 -4 -4 -4 -4 -4 17720 2450 -4 -4 184 -4 -4 479 1339 284 1466 1281 -4 -4 1521 753 -4 358 1105 -4 -4 -4 -4 -4 -4 -4 -4
2000 1 11 1984 1 85 1 76 85 55 79 -4 -4 -4 -4 9011 2100 -4 -4 -4 -4 -4 -4 1918 2246 2250 1937 -4 -4 1913 1732 1982 2068 1967 2358 -4 -4 -4 -4 -4 -4 -4
2001 2 1 1982 1 -4 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2002 2 10 1983 1 90 4 -4 -4 -4 -4 -4 -4 -4 -4 25593 5006 -4 -4 -4 -4 -4 -4 849 637 868 386 -4 -4 1535 1504 561 1757 909 1711 -4 -4 -4 -4 -4 -4 -4
2003 1 5 1983 1 87 4 -4 -4 -4 -4 -4 -4 -4 -4 11247 6149 -4 -4 -4 -4 -4 -4 1240 374 1183 1169 -4 -4 1295 458 803 979 1729 1141 -4 -4 -4 -4 -4 -4 -5
2004 2 2 1981 1 -4 4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2005 1 6 1983 1 88 4 -4 -4 -4 -5 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2006 1 5 1982 1 117 4 -4 -4 -4 -5 451 1125 468 735 26717 9697 -4 -4 1681 119 -4 -4 -4 -4 -4 -4 -4 -4 893 132 -4 -4 136 78 -4 -4 -4 -4 580 640 -4
2007 2 10 1981 1 74 4 -4 -4 -4 -4 -4 -4 -4 -4 9603 3880 -4 -4 -4 -4 -4 -4 1590 1662 1305 406 -4 -4 1809 1614 1095 1915 922 783 -4 -4 -4 -4 -4 -4 -4
2008 2 10 1982 1 75 4 -4 -4 -4 -4 -4 -4 -4 -4 6668 2967 -4 -4 -4 -4 -4 -4 2340 1826 2438 2020 -4 -4 1610 602 1444 2207 2053 2105 -4 -4 -4 -4 -4 -4 -5
2009 1 6 1981 1 71 4 -4 -4 -4 -4 -4 -4 -4 -4 13450 7372 -4 -4 -4 -4 -4 -4 1306 1598 1156 1477 -4 -4 799 905 1123 1126 1451 909 -4 -4 -4 -4 -4 -4 -4
2010 1 1 1984 1 97 4 93 95 95 -4 -4 -4 -4 -4 24448 4277 -4 -4 -4 -4 -4 -4 1463 479 962 1175 -4 -4 1533 1699 306 1518 2288 486 -4 -4 -4 -4 -4 -4 -4
2011 2 1 1980 1 -4 4 -4 -4 -4 -4 -4 -4 -4 -4 10359 5962 -4 -4 -4 -4 -4 137 570 130 584 214 -4 -4 976 699 428 639 231 -4 -4 -4 -4 -4 -4 -4 -4
2012 2 8 1984 1 -3 4 78 74 70 72 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4 -4
2013 1 2 1984 1 90 4 104 88 108 105 -4 -4 -4 -4 8868 1789 -4 -4 -4 -4 -4 -4 1607 1914 1874 1039 -4 -4 655 1744 737 285 2628 684 -4 -4 -4 -4 -4 -4 -4
